mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.29716944694519043,0.03865363583795649,0.03075454235076904,0.004493293478529719,,1,100,"{'max_depth': None, 'min_samples_leaf': 1, 'n_estimators': 100}",0.4,0.3333333333333333,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,0.4,0.0,0.4,0.32476190476190475,0.3171428571428571,27
0.8961671352386474,0.14799771053523614,0.07252194881439208,0.01866797932265844,,1,300,"{'max_depth': None, 'min_samples_leaf': 1, 'n_estimators': 300}",0.4,0.5714285714285714,0.0,0.4,0.0,0.8571428571428571,0.8571428571428571,0.4,0.5,0.5,0.44857142857142857,0.2763611951849999,11
1.4615196466445923,0.1439331337041022,0.12654292583465576,0.015627501202094343,,1,500,"{'max_depth': None, 'min_samples_leaf': 1, 'n_estimators': 500}",0.4,0.3333333333333333,0.0,0.4,0.0,0.75,0.8571428571428571,0.4,0.5,0.4,0.40404761904761904,0.2580232943130586,23
0.2929010629653931,0.04374959676629231,0.028621196746826172,0.0058723409198780715,,2,100,"{'max_depth': None, 'min_samples_leaf': 2, 'n_estimators': 100}",0.4,0.4,0.0,0.6666666666666666,0.0,0.8571428571428571,0.8571428571428571,0.4,0.4,0.5,0.4480952380952381,0.28212386916214727,12
0.9282266616821289,0.11784331008398864,0.08444926738739014,0.02661711695309945,,2,300,"{'max_depth': None, 'min_samples_leaf': 2, 'n_estimators': 300}",0.5,0.4,0.0,0.4,0.0,0.8571428571428571,0.8571428571428571,0.4,0.5,0.5,0.44142857142857145,0.2740065543682024,14
1.3628033638000487,0.15596463226313995,0.10096306800842285,0.016733505297996942,,2,500,"{'max_depth': None, 'min_samples_leaf': 2, 'n_estimators': 500}",0.4,0.4,0.0,0.4,0.0,0.75,0.8571428571428571,0.4,0.5,0.4,0.41071428571428575,0.2569691873849978,21
0.24727230072021483,0.01188124806733476,0.024132537841796874,0.0031604668873788746,,4,100,"{'max_depth': None, 'min_samples_leaf': 4, 'n_estimators': 100}",0.4,0.4,0.0,0.6666666666666666,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.4,0.4,0.4,0.523809523809524,0.26547352123364476,4
0.7772217512130737,0.06715775946330567,0.06357336044311523,0.01349513846327969,,4,300,"{'max_depth': None, 'min_samples_leaf': 4, 'n_estimators': 300}",0.4,0.4,0.0,0.6666666666666666,0.4,0.75,0.8571428571428571,0.4,0.5,0.4,0.47738095238095235,0.2264315757649568,7
1.30727219581604,0.09004396211610656,0.10364394187927246,0.017260152693253424,,4,500,"{'max_depth': None, 'min_samples_leaf': 4, 'n_estimators': 500}",0.4,0.6666666666666666,0.0,0.6666666666666666,0.4,0.75,0.8571428571428571,0.6666666666666666,0.5,0.4,0.5307142857142857,0.23322750272472342,1
0.27864866256713866,0.01639762642773178,0.02907838821411133,0.004770155264556702,5,1,100,"{'max_depth': 5, 'min_samples_leaf': 1, 'n_estimators': 100}",0.4,0.75,0.0,0.4,0.0,0.8571428571428571,1.0,0.4,0.5,0.4,0.47071428571428575,0.31168485522975264,10
0.8347806453704834,0.09878456432944967,0.06956708431243896,0.011319018974838306,5,1,300,"{'max_depth': 5, 'min_samples_leaf': 1, 'n_estimators': 300}",0.5,0.3333333333333333,0.0,0.4,0.0,0.75,0.8571428571428571,0.4,0.5,0.4,0.4140476190476191,0.2596056009164881,20
1.5352427005767821,0.1625879539900519,0.11616544723510742,0.023236969332261513,5,1,500,"{'max_depth': 5, 'min_samples_leaf': 1, 'n_estimators': 500}",0.4,0.3333333333333333,0.0,0.4,0.0,0.75,0.8571428571428571,0.4,0.5,0.4,0.40404761904761904,0.2580232943130586,23
0.2737626314163208,0.04489807986004026,0.0254915714263916,0.0031535171603003145,5,2,100,"{'max_depth': 5, 'min_samples_leaf': 2, 'n_estimators': 100}",0.4,0.5714285714285714,0.0,0.4,0.0,0.75,0.8571428571428571,0.4,0.4,0.4,0.41785714285714287,0.26032260205917035,19
