mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.20132036209106446,0.006819298631116036,0.01927671432495117,0.0021876360618719158,,1,100,"{'max_depth': None, 'min_samples_leaf': 1, 'n_estimators': 100}",0.5714285714285714,0.8,0.8,0.4,0.5,0.3333333333333333,0.0,0.8,0.6666666666666666,0.6666666666666666,0.5538095238095239,0.2427922415612951,20
0.5637192964553833,0.013501252907857423,0.04839897155761719,0.007671234851705615,,1,300,"{'max_depth': None, 'min_samples_leaf': 1, 'n_estimators': 300}",0.5714285714285714,0.8,0.8,0.5,0.5,0.3333333333333333,0.0,0.8,0.6666666666666666,0.6666666666666666,0.563809523809524,0.23826850838112829,10
0.9488719940185547,0.01546245429898918,0.08182325363159179,0.0057207545891671775,,1,500,"{'max_depth': None, 'min_samples_leaf': 1, 'n_estimators': 500}",0.75,0.8,0.8,0.5,0.5,0.3333333333333333,0.0,0.8,0.6666666666666666,0.6666666666666666,0.5816666666666668,0.24477313759660985,2
0.19476571083068847,0.010728046698248285,0.019182753562927247,0.006186034484045235,,2,100,"{'max_depth': None, 'min_samples_leaf': 2, 'n_estimators': 100}",0.75,0.8,0.8,0.4,0.5,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5583333333333333,0.24074537032585552,12
0.5590277433395385,0.013399304467244449,0.054413890838623045,0.006124056389982017,,2,300,"{'max_depth': None, 'min_samples_leaf': 2, 'n_estimators': 300}",0.75,0.8,0.8,0.4,0.5,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5583333333333333,0.24074537032585552,12
0.9212244272232055,0.018551839783852664,0.07884321212768555,0.007663192138331419,,2,500,"{'max_depth': None, 'min_samples_leaf': 2, 'n_estimators': 500}",0.75,0.8,0.8,0.4,0.5,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5583333333333333,0.24074537032585552,12
0.18572092056274414,0.0046602615463925,0.02084360122680664,0.006065746225894747,,4,100,"{'max_depth': None, 'min_samples_leaf': 4, 'n_estimators': 100}",0.75,0.8571428571428571,0.5714285714285714,0.5714285714285714,0.5,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.8,0.5716666666666667,0.23921273466582807,6
0.5459574699401856,0.007621233684609271,0.05113058090209961,0.0047539597872852555,,4,300,"{'max_depth': None, 'min_samples_leaf': 4, 'n_estimators': 300}",0.75,0.6666666666666666,0.5714285714285714,0.3333333333333333,0.5,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.8571428571428571,0.5345238095238095,0.23919093123967217,22
0.9140103816986084,0.013522229865645222,0.07736372947692871,0.008774248003076541,,4,500,"{'max_depth': None, 'min_samples_leaf': 4, 'n_estimators': 500}",0.75,0.6666666666666666,0.5714285714285714,0.3333333333333333,0.5,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.8571428571428571,0.5345238095238095,0.23919093123967217,22
0.18489522933959962,0.005996890611340109,0.019201254844665526,0.0056703357801063566,5,1,100,"{'max_depth': 5, 'min_samples_leaf': 1, 'n_estimators': 100}",0.75,0.8,0.8,0.4,0.5,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5583333333333333,0.24074537032585552,12
0.5446067094802857,0.016269795053086983,0.04843544960021973,0.004220993729875502,5,1,300,"{'max_depth': 5, 'min_samples_leaf': 1, 'n_estimators': 300}",0.75,0.8,0.8,0.4,0.5,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.8571428571428571,0.5773809523809523,0.25563768028748507,5
0.9121880531311035,0.009292664029393813,0.08013999462127686,0.007116624041172011,5,1,500,"{'max_depth': 5, 'min_samples_leaf': 1, 'n_estimators': 500}",0.75,0.8,0.8,0.5,0.5,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.8571428571428571,0.5873809523809523,0.2504056799179032,1
