mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.08454928398132325,0.0352922092516235,0.008175802230834962,0.0013551748226716094,0.8,0.01,3,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",0.4444444444444444,0.6666666666666666,0.25,0.5714285714285714,0.2857142857142857,0.5714285714285714,0.5714285714285714,0.3333333333333333,0.6666666666666666,0.5714285714285714,0.4932539682539683,0.14655756352214647,63
0.02658517360687256,0.002391177880050887,0.006331086158752441,0.001116684136878387,0.8,0.01,3,100,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.9}",0.4444444444444444,0.6666666666666666,0.2857142857142857,0.5714285714285714,0.3333333333333333,0.5,0.5714285714285714,0.3333333333333333,0.6666666666666666,0.5714285714285714,0.49444444444444446,0.13233041172943097,60
0.13597042560577394,0.0840960120456654,0.007688474655151367,0.002017010384952349,0.8,0.01,3,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.8}",0.5,0.4444444444444444,0.25,0.5714285714285714,0.2857142857142857,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.75,0.5714285714285714,0.5087301587301587,0.14097972707702344,43
0.40636727809906004,0.07388012152515046,0.01291358470916748,0.002565928950450755,0.8,0.01,3,300,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.9}",0.4444444444444444,0.5,0.25,0.5714285714285714,0.3333333333333333,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.75,0.5714285714285714,0.5134920634920634,0.1339977775337181,38
0.19879755973815919,0.021001496352738912,0.014950013160705567,0.0010834323276463283,0.8,0.01,4,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 100, 'subsample': 0.8}",0.5,0.5,0.2857142857142857,0.5714285714285714,0.3333333333333333,0.5714285714285714,0.5714285714285714,0.3333333333333333,0.6666666666666666,0.5714285714285714,0.4904761904761904,0.12196427118919712,65
0.20355637073516847,0.009856617355233703,0.014656305313110352,0.0008635972417743967,0.8,0.01,4,100,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 100, 'subsample': 0.9}",0.4444444444444444,0.6666666666666666,0.2857142857142857,0.5714285714285714,0.3333333333333333,0.5714285714285714,0.5714285714285714,0.3333333333333333,0.6666666666666666,0.5714285714285714,0.5015873015873016,0.13434986647300842,52
0.4475963830947876,0.12148846816119732,0.011657619476318359,0.0031097974773008777,0.8,0.01,4,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 300, 'subsample': 0.8}",0.5,0.5,0.25,0.5714285714285714,0.3333333333333333,0.5714285714285714,0.5714285714285714,0.6666666666666666,0.75,0.5714285714285714,0.5285714285714286,0.13885260296974603,18
0.4562034845352173,0.12352555289266817,0.012236547470092774,0.0029568692803894733,0.8,0.01,4,300,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 300, 'subsample': 0.9}",0.5,0.5,0.25,0.5714285714285714,0.3333333333333333,0.5714285714285714,0.5714285714285714,0.6666666666666666,0.75,0.5714285714285714,0.5285714285714286,0.13885260296974603,18
0.21093950271606446,0.058192923001123636,0.011954903602600098,0.002444757370855164,0.8,0.01,6,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.8}",0.5,0.5,0.2857142857142857,0.5714285714285714,0.3333333333333333,0.5714285714285714,0.5714285714285714,0.4,0.6666666666666666,0.5714285714285714,0.49714285714285716,0.11480437862500682,57
0.2583566188812256,0.022840299942369954,0.01432182788848877,0.0018775281888601951,0.8,0.01,6,100,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.9}",0.4444444444444444,0.75,0.2857142857142857,0.5714285714285714,0.3333333333333333,0.5714285714285714,0.5714285714285714,0.4,0.75,0.5714285714285714,0.5249206349206348,0.15032642738209187,21
