mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.15538620948791504,0.02674930915313314,0.01507728099822998,0.0033260318870510014,0.8,0.01,3,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",0.5,1.0,0.6666666666666666,0.5,1.0,0.4,0.6666666666666666,0.0,0.4,0.4,0.5533333333333333,0.28409701003550025,54
0.16769659519195557,0.017991953255989884,0.016386771202087404,0.004247816929314104,0.8,0.01,3,100,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.9}",0.8,1.0,0.6666666666666666,0.5,1.0,0.4,0.6666666666666666,0.0,0.3333333333333333,0.4,0.5766666666666667,0.2974147870492581,35
0.6168787956237793,0.2325407323351907,0.02983362674713135,0.014115428122071819,0.8,0.01,3,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.8}",0.5,1.0,0.6666666666666666,0.5,1.0,0.4,0.6666666666666666,0.5,0.5,0.4,0.6133333333333333,0.2114500203620494,11
0.9508723497390748,0.2978823652652201,0.04062464237213135,0.017354398380593994,0.8,0.01,3,300,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.9}",0.5,1.0,0.6666666666666666,0.5,1.0,0.4,0.6666666666666666,0.5,0.4,0.4,0.6033333333333333,0.21880991243035078,15
0.18766210079193116,0.02998953278470521,0.016358542442321777,0.0009671956565895393,0.8,0.01,4,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 100, 'subsample': 0.8}",0.5,1.0,0.6666666666666666,0.5,1.0,0.4,0.6666666666666666,0.0,0.5,0.4,0.5633333333333332,0.28025781781146525,48
0.30204737186431885,0.06335940526104124,0.0280975341796875,0.005663611277314652,0.8,0.01,4,100,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 100, 'subsample': 0.9}",0.5,1.0,0.6666666666666666,0.5,1.0,0.4,0.6666666666666666,0.0,0.4,0.4,0.5533333333333333,0.28409701003550025,54
0.8630794286727905,0.08039996797791037,0.03174254894256592,0.005904063928414308,0.8,0.01,4,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 300, 'subsample': 0.8}",0.5,1.0,0.6666666666666666,0.5,1.0,0.4,0.0,0.5,0.5,0.4,0.5466666666666666,0.2785677655436824,58
0.48318254947662354,0.10744855446662632,0.017082738876342773,0.004027601053902871,0.8,0.01,4,300,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 300, 'subsample': 0.9}",0.5,1.0,0.6666666666666666,0.5,1.0,0.4,0.6666666666666666,0.5,0.5,0.4,0.6133333333333333,0.2114500203620494,11
0.13737785816192627,0.028804602815771064,0.013173723220825195,0.0023227998344559886,0.8,0.01,6,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.8}",0.5,1.0,0.6666666666666666,0.5,1.0,0.4,0.0,0.0,0.5,0.4,0.4966666666666667,0.3236767935250636,72
0.0469667911529541,0.009873662791541756,0.006923270225524902,0.0010477428796872206,0.8,0.01,6,100,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.9}",0.5,0.6666666666666666,0.6666666666666666,0.5,1.0,0.4,0.6666666666666666,0.0,0.4,0.4,0.52,0.24684678108764824,65
