mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.24804351329803467,0.02940168325881713,0.026596713066101074,0.006998951842705696,,1,100,"{'max_depth': None, 'min_samples_leaf': 1, 'n_estimators': 100}",0.5,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,1.0,0.4,0.44000000000000006,0.3251666239535253,15
0.4088454246520996,0.15885637995038382,0.029853439331054686,0.010482484981308564,,1,300,"{'max_depth': None, 'min_samples_leaf': 1, 'n_estimators': 300}",0.5,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,1.0,0.4,0.44000000000000006,0.3251666239535253,15
0.5262579441070556,0.07861760327444255,0.035929083824157715,0.00313748767918706,,1,500,"{'max_depth': None, 'min_samples_leaf': 1, 'n_estimators': 500}",0.5,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,1.0,0.4,0.44000000000000006,0.3251666239535253,15
0.08901407718658447,0.003289210966473723,0.00895376205444336,0.001006905486856701,,2,100,"{'max_depth': None, 'min_samples_leaf': 2, 'n_estimators': 100}",0.4,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,1.0,0.4,0.43,0.3247049943153529,24
0.2757382392883301,0.022313713236353016,0.021676921844482423,0.0013485837291078713,,2,300,"{'max_depth': None, 'min_samples_leaf': 2, 'n_estimators': 300}",0.5,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,1.0,0.4,0.44000000000000006,0.3251666239535253,15
0.6405542373657227,0.24126875361547653,0.05118746757507324,0.023471182334749346,,2,500,"{'max_depth': None, 'min_samples_leaf': 2, 'n_estimators': 500}",0.4,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,1.0,0.4,0.43,0.3247049943153529,24
0.13852384090423583,0.005922091711705364,0.015894317626953126,0.0012134337472053606,,4,100,"{'max_depth': None, 'min_samples_leaf': 4, 'n_estimators': 100}",0.3333333333333333,0.4,0.0,0.0,0.6666666666666666,0.5714285714285714,0.5,1.0,0.8,0.4,0.4671428571428572,0.30163913506117457,11
0.5414685249328614,0.09896857965588944,0.045289134979248045,0.00899661884773344,,4,300,"{'max_depth': None, 'min_samples_leaf': 4, 'n_estimators': 300}",0.4,0.4,0.0,0.0,0.6666666666666666,0.5714285714285714,0.5,1.0,0.8,0.4,0.4738095238095238,0.29933599986691634,6
0.5781826257705689,0.19332411243634295,0.04794480800628662,0.02144601639017219,,4,500,"{'max_depth': None, 'min_samples_leaf': 4, 'n_estimators': 500}",0.3333333333333333,0.4,0.0,0.0,0.6666666666666666,0.5714285714285714,0.5,1.0,1.0,0.4,0.4871428571428572,0.3284820444327806,2
0.18769733905792235,0.004111377657239311,0.020926189422607423,0.0007146865710022612,5,1,100,"{'max_depth': 5, 'min_samples_leaf': 1, 'n_estimators': 100}",0.5,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,1.0,0.4,0.44000000000000006,0.3251666239535253,15
0.5561642169952392,0.011850258601966361,0.05070054531097412,0.0015007539265912656,5,1,300,"{'max_depth': 5, 'min_samples_leaf': 1, 'n_estimators': 300}",0.5,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,0.4,0.47333333333333333,0.36172426576668093,9
0.6569600105285645,0.25531888821635335,0.055997157096862794,0.028250480528664478,5,1,500,"{'max_depth': 5, 'min_samples_leaf': 1, 'n_estimators': 500}",0.5,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,0.4,0.47333333333333333,0.36172426576668093,9
0.20275042057037354,0.015471789221851395,0.0219512939453125,0.001644109584150139,5,2,100,"{'max_depth': 5, 'min_samples_leaf': 2, 'n_estimators': 100}",0.4,0.5,0.0,0.0,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,1.0,0.4,0.4800000000000001,0.2914332399252586,5
0.6017680406570435,0.066666076794678,0.050017356872558594,0.003327597334654973,5,2,300,"{'max_depth': 5, 'min_samples_leaf': 2, 'n_estimators': 300}",0.5,0.5,0.0,0.0,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,1.0,0.4,0.49000000000000005,0.29022979401386984,1
1.0553283452987672,0.0840303858699577,0.08383653163909913,0.008280650458759116,5,2,500,"{'max_depth': 5, 'min_samples_leaf': 2, 'n_estimators': 500}",0.4,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,0.4,0.46333333333333326,0.3622307429127339,14
0.26251444816589353,0.07153553649786991,0.02562587261199951,0.0047513876837172704,5,4,100,"{'max_depth': 5, 'min_samples_leaf': 4, 'n_estimators': 100}",0.3333333333333333,0.4,0.0,0.0,0.6666666666666666,0.5714285714285714,0.5,1.0,0.8,0.4,0.4671428571428572,0.30163913506117457,11
0.9468853950500489,0.42180655288318364,0.08303351402282715,0.028329922381616583,5,4,300,"{'max_depth': 5, 'min_samples_leaf': 4, 'n_estimators': 300}",0.4,0.4,0.0,0.0,0.6666666666666666,0.5714285714285714,0.5,1.0,0.8,0.4,0.4738095238095238,0.29933599986691634,6
0.954166054725647,0.05001207016420289,0.08112013339996338,0.007124138150541389,5,4,500,"{'max_depth': 5, 'min_samples_leaf': 4, 'n_estimators': 500}",0.3333333333333333,0.4,0.0,0.0,0.6666666666666666,0.5714285714285714,0.5,1.0,1.0,0.4,0.4871428571428572,0.3284820444327806,2
0.21065959930419922,0.014151039128962803,0.02334415912628174,0.003008666273756557,10,1,100,"{'max_depth': 10, 'min_samples_leaf': 1, 'n_estimators': 100}",0.5,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,1.0,0.4,0.44000000000000006,0.3251666239535253,15
0.5999716758728028,0.06112433658877747,0.052970147132873534,0.005324782476258416,10,1,300,"{'max_depth': 10, 'min_samples_leaf': 1, 'n_estimators': 300}",0.5,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,1.0,0.4,0.44000000000000006,0.3251666239535253,15
0.9707488775253296,0.027369382879821956,0.08258981704711914,0.006120227635909514,10,1,500,"{'max_depth': 10, 'min_samples_leaf': 1, 'n_estimators': 500}",0.5,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,1.0,0.4,0.44000000000000006,0.3251666239535253,15
0.20702705383300782,0.017044228048189523,0.022043561935424803,0.0020719236493921427,10,2,100,"{'max_depth': 10, 'min_samples_leaf': 2, 'n_estimators': 100}",0.4,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,1.0,0.4,0.43,0.3247049943153529,24
0.5875548839569091,0.03286397140068791,0.05208945274353027,0.005557982747239928,10,2,300,"{'max_depth': 10, 'min_samples_leaf': 2, 'n_estimators': 300}",0.5,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,1.0,0.4,0.44000000000000006,0.3251666239535253,15
0.9431511163711548,0.020139343342514705,0.0834432601928711,0.0053871082663994275,10,2,500,"{'max_depth': 10, 'min_samples_leaf': 2, 'n_estimators': 500}",0.4,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,1.0,0.4,0.43,0.3247049943153529,24
0.19554693698883058,0.008938944961629981,0.022305393218994142,0.003061556855369929,10,4,100,"{'max_depth': 10, 'min_samples_leaf': 4, 'n_estimators': 100}",0.3333333333333333,0.4,0.0,0.0,0.6666666666666666,0.5714285714285714,0.5,1.0,0.8,0.4,0.4671428571428572,0.30163913506117457,11
0.5511800050735474,0.00958349625926173,0.05040090084075928,0.0006640732397230702,10,4,300,"{'max_depth': 10, 'min_samples_leaf': 4, 'n_estimators': 300}",0.4,0.4,0.0,0.0,0.6666666666666666,0.5714285714285714,0.5,1.0,0.8,0.4,0.4738095238095238,0.29933599986691634,6
0.938251256942749,0.062416288702172355,0.08084869384765625,0.003980741638841176,10,4,500,"{'max_depth': 10, 'min_samples_leaf': 4, 'n_estimators': 500}",0.3333333333333333,0.4,0.0,0.0,0.6666666666666666,0.5714285714285714,0.5,1.0,1.0,0.4,0.4871428571428572,0.3284820444327806,2
