mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.17205986976623536,0.04013270376321234,0.018553900718688964,0.005604428880813299,,1,100,"{'max_depth': None, 'min_samples_leaf': 1, 'n_estimators': 100}",0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.3333333333333333,0.5,1.0,1.0,0.0,0.5666666666666667,0.2808716591058786,20
0.442883563041687,0.1729379198130442,0.042525744438171385,0.01911858776944952,,1,300,"{'max_depth': None, 'min_samples_leaf': 1, 'n_estimators': 300}",0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,0.0,0.5,0.19720265943665385,24
1.2241196155548095,0.30496992478118295,0.11180245876312256,0.03168097852685499,,1,500,"{'max_depth': None, 'min_samples_leaf': 1, 'n_estimators': 500}",0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,0.0,0.5,0.19720265943665385,24
0.3075988292694092,0.08217512685413628,0.029677724838256835,0.0060958489981533,,2,100,"{'max_depth': None, 'min_samples_leaf': 2, 'n_estimators': 100}",0.6666666666666666,0.6666666666666666,0.4,0.5,0.5,0.5714285714285714,0.5,1.0,1.0,0.6666666666666666,0.6471428571428571,0.19542905875739852,1
0.8786192893981933,0.17151046590173186,0.06588530540466309,0.023860538659867796,,2,300,"{'max_depth': None, 'min_samples_leaf': 2, 'n_estimators': 300}",0.6666666666666666,0.6666666666666666,0.4,0.5,0.5,0.3333333333333333,0.5,1.0,1.0,0.6666666666666666,0.6233333333333333,0.2165640782770771,9
1.4288286209106444,0.327259894763329,0.10885765552520751,0.03112374943413993,,2,500,"{'max_depth': None, 'min_samples_leaf': 2, 'n_estimators': 500}",0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.3333333333333333,0.5,1.0,1.0,0.6666666666666666,0.6333333333333333,0.20816659994661327,7
0.1909355878829956,0.0032639249358466234,0.02147819995880127,0.0006460247685912667,,4,100,"{'max_depth': None, 'min_samples_leaf': 4, 'n_estimators': 100}",0.6666666666666666,0.6666666666666666,0.4,0.5,0.5,0.5714285714285714,0.5,1.0,1.0,0.6666666666666666,0.6471428571428571,0.19542905875739852,1
0.5629451990127563,0.005569505569921596,0.05270960330963135,0.0032325295070196863,,4,300,"{'max_depth': None, 'min_samples_leaf': 4, 'n_estimators': 300}",0.6666666666666666,0.6666666666666666,0.4,0.5,0.5,0.3333333333333333,0.5,1.0,1.0,0.6666666666666666,0.6233333333333333,0.2165640782770771,9
0.9344845294952393,0.015329141931190041,0.08111453056335449,0.004311220316247372,,4,500,"{'max_depth': None, 'min_samples_leaf': 4, 'n_estimators': 500}",0.6666666666666666,0.6666666666666666,0.4,0.5,0.5,0.3333333333333333,0.5,1.0,1.0,0.6666666666666666,0.6233333333333333,0.2165640782770771,9
0.19256014823913575,0.007837890201844886,0.021399641036987306,0.0012950002115466783,5,1,100,"{'max_depth': 5, 'min_samples_leaf': 1, 'n_estimators': 100}",0.6666666666666666,0.6666666666666666,0.4,0.5,0.5,0.3333333333333333,0.5,1.0,1.0,0.0,0.5566666666666666,0.28481963103378644,22
