mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.06769108772277832,0.004811474271421661,0.007271099090576172,0.005030650164585021,,1,100,"{'max_depth': None, 'min_samples_leaf': 1, 'n_estimators': 100}",0.5714285714285714,0.5454545454545454,0.2222222222222222,0.7142857142857143,0.0,0.41067821067821064,0.26090423816207914,27
0.21458945274353028,0.00670090993816552,0.013163614273071288,0.004900214701204519,,1,300,"{'max_depth': None, 'min_samples_leaf': 1, 'n_estimators': 300}",0.6153846153846154,0.5,0.6,0.7142857142857143,0.0,0.48593406593406596,0.25228663234846926,12
0.3558329105377197,0.013539380023980958,0.02296791076660156,0.008701921102437112,,1,500,"{'max_depth': None, 'min_samples_leaf': 1, 'n_estimators': 500}",0.6153846153846154,0.5,0.4444444444444444,0.7142857142857143,0.0,0.4548229548229548,0.24581032098463113,19
0.06935768127441407,0.008113928937437714,0.007371091842651367,0.005099108129161793,,2,100,"{'max_depth': None, 'min_samples_leaf': 2, 'n_estimators': 100}",0.5714285714285714,0.5,0.36363636363636365,0.6666666666666666,0.0,0.4203463203463203,0.23227195978187434,25
0.2148608684539795,0.009940969193378627,0.014846706390380859,0.0021903740853783625,,2,300,"{'max_depth': None, 'min_samples_leaf': 2, 'n_estimators': 300}",0.6153846153846154,0.5,0.4444444444444444,0.625,0.0,0.4369658119658119,0.22897968683483483,23
0.8018941402435302,0.22629298096716507,0.06631994247436523,0.018498739091799457,,2,500,"{'max_depth': None, 'min_samples_leaf': 2, 'n_estimators': 500}",0.6153846153846154,0.5,0.5454545454545454,0.6666666666666666,0.0,0.4655011655011655,0.23966921163921864,17
0.12370185852050782,0.0031172008888034606,0.015460586547851563,0.001599140971320493,,4,100,"{'max_depth': None, 'min_samples_leaf': 4, 'n_estimators': 100}",0.7692307692307693,0.5,0.6153846153846154,0.625,0.2222222222222222,0.5463675213675214,0.18321275894782552,1
0.3097428321838379,0.04101130398711956,0.024690628051757812,0.006947101347868937,,4,300,"{'max_depth': None, 'min_samples_leaf': 4, 'n_estimators': 300}",0.7692307692307693,0.5,0.5454545454545454,0.6666666666666666,0.0,0.4962703962703962,0.26542778711391524,4
0.5928462505340576,0.17138917690859695,0.04083132743835449,0.01537229342911992,,4,500,"{'max_depth': None, 'min_samples_leaf': 4, 'n_estimators': 500}",0.7692307692307693,0.5,0.5454545454545454,0.6666666666666666,0.0,0.4962703962703962,0.26542778711391524,4
0.12312226295471192,0.008818662270171564,0.013830900192260742,0.001211956678705503,5,1,100,"{'max_depth': 5, 'min_samples_leaf': 1, 'n_estimators': 100}",0.5,0.5454545454545454,0.5,0.6666666666666666,0.0,0.4424242424242424,0.2294641820320309,22
0.3578784942626953,0.00996825297848339,0.0313209056854248,0.005353283458200661,5,1,300,"{'max_depth': 5, 'min_samples_leaf': 1, 'n_estimators': 300}",0.5333333333333333,0.5454545454545454,0.5454545454545454,0.7142857142857143,0.0,0.4677056277056277,0.24328874920701574,16
0.6085422992706299,0.005253082435840773,0.05616903305053711,0.005452979952063872,5,1,500,"{'max_depth': 5, 'min_samples_leaf': 1, 'n_estimators': 500}",0.6666666666666666,0.5,0.6,0.6666666666666666,0.0,0.48666666666666664,0.25086516962969035,11
0.1315248966217041,0.0030191541064271067,0.015010881423950195,0.0009201043231370264,5,2,100,"{'max_depth': 5, 'min_samples_leaf': 2, 'n_estimators': 100}",0.7142857142857143,0.5,0.5454545454545454,0.6666666666666666,0.0,0.48528138528138526,0.25482506655783327,14
0.3559088230133057,0.042030395733019095,0.028416538238525392,0.010471694601031267,5,2,300,"{'max_depth': 5, 'min_samples_leaf': 2, 'n_estimators': 300}",0.6153846153846154,0.5,0.6,0.625,0.0,0.4680769230769231,0.23826170286736062,15
0.5986168861389161,0.2622927415248783,0.04806451797485352,0.015241352398470211,5,2,500,"{'max_depth': 5, 'min_samples_leaf': 2, 'n_estimators': 500}",0.7142857142857143,0.5,0.6,0.6666666666666666,0.0,0.4961904761904762,0.2583112784089924,9
0.1139007568359375,0.013942093736196504,0.016979026794433593,0.00971945154899115,5,4,100,"{'max_depth': 5, 'min_samples_leaf': 4, 'n_estimators': 100}",0.7692307692307693,0.5,0.5454545454545454,0.625,0.2222222222222222,0.5323815073815074,0.18005221827499848,3
0.305801248550415,0.09781056369425083,0.02228889465332031,0.01586977550249319,5,4,300,"{'max_depth': 5, 'min_samples_leaf': 4, 'n_estimators': 300}",0.7692307692307693,0.5,0.5454545454545454,0.6666666666666666,0.0,0.4962703962703962,0.26542778711391524,4
0.524560546875,0.07477997345084292,0.05090479850769043,0.013524277557104265,5,4,500,"{'max_depth': 5, 'min_samples_leaf': 4, 'n_estimators': 500}",0.7692307692307693,0.5,0.5,0.6666666666666666,0.0,0.4871794871794871,0.26436382397501546,10
0.12845335006713868,0.011441944056478543,0.01719818115234375,0.0037843794857672403,10,1,100,"{'max_depth': 10, 'min_samples_leaf': 1, 'n_estimators': 100}",0.5714285714285714,0.5454545454545454,0.4,0.7142857142857143,0.0,0.44623376623376626,0.2443900506971256,21
0.5151541709899903,0.07854782114201297,0.04743199348449707,0.00954293827707175,10,1,300,"{'max_depth': 10, 'min_samples_leaf': 1, 'n_estimators': 300}",0.6153846153846154,0.5,0.6,0.7142857142857143,0.0,0.48593406593406596,0.25228663234846926,12
0.5020362377166748,0.11007321638583528,0.03588681221008301,0.013117167985531784,10,1,500,"{'max_depth': 10, 'min_samples_leaf': 1, 'n_estimators': 500}",0.6153846153846154,0.5,0.4444444444444444,0.7142857142857143,0.0,0.4548229548229548,0.24581032098463113,19
0.10779452323913574,0.03227202589830754,0.012727737426757812,0.006921639877161784,10,2,100,"{'max_depth': 10, 'min_samples_leaf': 2, 'n_estimators': 100}",0.5714285714285714,0.5,0.36363636363636365,0.6666666666666666,0.0,0.4203463203463203,0.23227195978187434,25
0.3762355804443359,0.02616750970687759,0.0334017276763916,0.0036170475673568004,10,2,300,"{'max_depth': 10, 'min_samples_leaf': 2, 'n_estimators': 300}",0.6153846153846154,0.5,0.4444444444444444,0.625,0.0,0.4369658119658119,0.22897968683483483,23
0.6064555168151855,0.025311945988755843,0.05232324600219727,0.009162686372551826,10,2,500,"{'max_depth': 10, 'min_samples_leaf': 2, 'n_estimators': 500}",0.6153846153846154,0.5,0.5454545454545454,0.6666666666666666,0.0,0.4655011655011655,0.23966921163921864,17
0.13021516799926758,0.010050723517287866,0.01523294448852539,0.0007290343273289249,10,4,100,"{'max_depth': 10, 'min_samples_leaf': 4, 'n_estimators': 100}",0.7692307692307693,0.5,0.6153846153846154,0.625,0.2222222222222222,0.5463675213675214,0.18321275894782552,1
0.3681706428527832,0.005641694351829349,0.03339986801147461,0.0010525325155032164,10,4,300,"{'max_depth': 10, 'min_samples_leaf': 4, 'n_estimators': 300}",0.7692307692307693,0.5,0.5454545454545454,0.6666666666666666,0.0,0.4962703962703962,0.26542778711391524,4
0.6264960765838623,0.02187540659991178,0.054828834533691403,0.00312418873383334,10,4,500,"{'max_depth': 10, 'min_samples_leaf': 4, 'n_estimators': 500}",0.7692307692307693,0.5,0.5454545454545454,0.6666666666666666,0.0,0.4962703962703962,0.26542778711391524,4
