mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.07421929836273193,0.006944433050821571,0.004297637939453125,0.006507743874720867,,1,100,"{'max_depth': None, 'min_samples_leaf': 1, 'n_estimators': 100}",0.5,0.5,0.5,0.2857142857142857,0.0,0.4,0.8,0.6666666666666666,0.5714285714285714,0.5,0.4723809523809524,0.20522428414474025,23
0.21545765399932862,0.00868090179251905,0.01580920219421387,0.002240639109816626,,1,300,"{'max_depth': None, 'min_samples_leaf': 1, 'n_estimators': 300}",0.5,0.5,0.0,0.2857142857142857,0.0,0.5,0.8,0.6666666666666666,0.5714285714285714,0.5,0.43238095238095237,0.24961466902647628,26
0.35282511711120607,0.006521070535838785,0.02665371894836426,0.005981458784160903,,1,500,"{'max_depth': None, 'min_samples_leaf': 1, 'n_estimators': 500}",0.5,0.5,0.0,0.3333333333333333,0.0,0.5,0.8,0.6666666666666666,0.5714285714285714,0.5,0.4371428571428571,0.24721395435740465,24
0.07122385501861572,0.007241548036650363,0.007886886596679688,0.0080951369956612,,2,100,"{'max_depth': None, 'min_samples_leaf': 2, 'n_estimators': 100}",0.5,0.4,0.5,0.3333333333333333,0.5714285714285714,0.5,1.0,0.6666666666666666,0.5714285714285714,0.5,0.5542857142857143,0.1721308367007802,5
0.23222315311431885,0.010444188690105851,0.01868429183959961,0.006141798576373476,,2,300,"{'max_depth': None, 'min_samples_leaf': 2, 'n_estimators': 300}",0.5,0.4,0.5,0.3333333333333333,0.0,0.8,0.8,0.6666666666666666,0.5714285714285714,0.5,0.5071428571428571,0.22363975323950114,16
0.36386401653289796,0.010789595740250133,0.03031456470489502,0.005540260894115273,,2,500,"{'max_depth': None, 'min_samples_leaf': 2, 'n_estimators': 500}",0.5,0.3333333333333333,0.5,0.3333333333333333,0.0,0.8,0.8,0.6666666666666666,0.5,0.5,0.49333333333333335,0.2264705033528404,19
0.07153148651123047,0.008333053168360919,0.011165142059326172,0.0065237349734092115,,4,100,"{'max_depth': None, 'min_samples_leaf': 4, 'n_estimators': 100}",0.5,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.5714285714285714,1.0,0.6666666666666666,0.5,0.5,0.5238095238095237,0.1898800194035894,13
0.21673474311828614,0.007310061324351446,0.01745576858520508,0.007472771300076341,,4,300,"{'max_depth': None, 'min_samples_leaf': 4, 'n_estimators': 300}",0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,0.6666666666666666,1.0,0.6666666666666666,0.5,0.5,0.55,0.18333333333333335,7
0.34437947273254393,0.007487103730969625,0.027718639373779295,0.007184614024168405,,4,500,"{'max_depth': None, 'min_samples_leaf': 4, 'n_estimators': 500}",0.5,0.3333333333333333,0.5,0.3333333333333333,0.5714285714285714,0.8,1.0,0.6666666666666666,0.5,0.5,0.5704761904761904,0.19461922821481364,1
0.07596235275268555,0.0052089415965144254,0.0036857128143310547,0.005124173792932103,5,1,100,"{'max_depth': 5, 'min_samples_leaf': 1, 'n_estimators': 100}",0.5,0.4,0.5,0.3333333333333333,0.4,0.4,0.8,0.6666666666666666,0.5,0.5,0.5,0.13249737942901194,18
0.20976016521453858,0.009606070205110357,0.018149137496948242,0.004629688956510185,5,1,300,"{'max_depth': 5, 'min_samples_leaf': 1, 'n_estimators': 300}",0.5,0.4,0.5,0.3333333333333333,0.4,0.6666666666666666,0.8,0.6666666666666666,0.5,0.5,0.5266666666666666,0.1364632632697248,12
0.34264378547668456,0.004746547273361023,0.030594253540039064,0.003799631893798412,5,1,500,"{'max_depth': 5, 'min_samples_leaf': 1, 'n_estimators': 500}",0.5,0.3333333333333333,0.5,0.3333333333333333,0.4,0.6666666666666666,0.8,0.6666666666666666,0.5,0.5,0.5199999999999999,0.14391355429948602,15
0.06930558681488037,0.007651023310101358,0.008875083923339844,0.006391301270338912,5,2,100,"{'max_depth': 5, 'min_samples_leaf': 2, 'n_estimators': 100}",0.5,0.3333333333333333,0.5,0.2857142857142857,0.5714285714285714,0.8,1.0,0.6666666666666666,0.5,0.5,0.5657142857142856,0.20084628207896535,4
0.20791845321655272,0.007202175947611356,0.015320158004760743,0.006372895896462267,5,2,300,"{'max_depth': 5, 'min_samples_leaf': 2, 'n_estimators': 300}",0.5,0.3333333333333333,0.5,0.3333333333333333,0.0,0.8,0.8,0.6666666666666666,0.5,0.5,0.49333333333333335,0.2264705033528404,19
0.3415415287017822,0.005434285434870738,0.02516014575958252,0.007723990613085959,5,2,500,"{'max_depth': 5, 'min_samples_leaf': 2, 'n_estimators': 500}",0.5,0.3333333333333333,0.5,0.3333333333333333,0.4,0.8,0.8,0.6666666666666666,0.5,0.5,0.5333333333333334,0.16193277068654827,11
0.07116270065307617,0.007092812601676786,0.005317330360412598,0.005962457531782013,5,4,100,"{'max_depth': 5, 'min_samples_leaf': 4, 'n_estimators': 100}",0.5,0.3333333333333333,0.5,0.3333333333333333,0.5714285714285714,0.5714285714285714,1.0,0.6666666666666666,0.5,0.5,0.5476190476190477,0.1791261226076574,10
0.2092418670654297,0.006675358703736204,0.01432032585144043,0.007912484719630694,5,4,300,"{'max_depth': 5, 'min_samples_leaf': 4, 'n_estimators': 300}",0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,0.6666666666666666,1.0,0.6666666666666666,0.5,0.5,0.55,0.18333333333333335,7
0.34854865074157715,0.008360857180072172,0.02197122573852539,0.008240203007252957,5,4,500,"{'max_depth': 5, 'min_samples_leaf': 4, 'n_estimators': 500}",0.5,0.3333333333333333,0.5,0.3333333333333333,0.5714285714285714,0.8,1.0,0.6666666666666666,0.5,0.5,0.5704761904761904,0.19461922821481364,1
0.06809966564178467,0.008251802463495966,0.011322498321533203,0.006025388826966029,10,1,100,"{'max_depth': 10, 'min_samples_leaf': 1, 'n_estimators': 100}",0.5,0.5,0.5,0.2857142857142857,0.0,0.5,0.8,0.6666666666666666,0.5714285714285714,0.5,0.48238095238095235,0.20388572229340152,22
0.21261725425720215,0.00843937703384258,0.017938518524169923,0.00583637749754215,10,1,300,"{'max_depth': 10, 'min_samples_leaf': 1, 'n_estimators': 300}",0.5,0.5,0.0,0.2857142857142857,0.0,0.5,0.8,0.6666666666666666,0.5714285714285714,0.5,0.43238095238095237,0.24961466902647628,26
