mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.17485399246215821,0.007080777098509402,0.016002511978149413,0.0004593944212009994,0.8,0.01,3,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.5714285714285714,0.5,0.4,0.0,0.8,0.28428571428571425,0.2704833164721919,72
0.15202248096466064,0.028030018355678758,0.013601589202880859,0.0026135313399642543,0.8,0.01,3,100,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.9}",0.2857142857142857,0.0,0.5714285714285714,0.6666666666666666,0.0,0.5714285714285714,0.5,0.8571428571428571,0.0,1.0,0.44523809523809527,0.3437241023021245,17
0.3717388868331909,0.08569318914302416,0.012965035438537598,0.0030579179528497724,0.8,0.01,3,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.8}",0.2857142857142857,0.0,0.3333333333333333,0.6666666666666666,0.0,0.4,0.6666666666666666,0.6666666666666666,0.4,0.8,0.4219047619047619,0.2657142857142857,26
0.3418853521347046,0.0692051379754895,0.012043213844299317,0.0022353208276324715,0.8,0.01,3,300,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.9}",0.2857142857142857,0.0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.5,0.6666666666666666,0.4,1.0,0.4519047619047619,0.29898126349048587,12
0.17518529891967774,0.045072723365693984,0.013178777694702149,0.003372896621426169,0.8,0.01,4,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 100, 'subsample': 0.8}",0.2857142857142857,0.0,0.0,0.5,0.0,0.6666666666666666,0.5,0.4,0.0,0.8,0.31523809523809526,0.28850069854547056,71
0.18000106811523436,0.04351560908964778,0.01400144100189209,0.0031223373655670785,0.8,0.01,4,100,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 100, 'subsample': 0.9}",0.2857142857142857,0.0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.5,0.6666666666666666,0.0,1.0,0.4119047619047619,0.32854554763494864,32
0.5453454732894898,0.08899179183003093,0.01517481803894043,0.002164751365053588,0.8,0.01,4,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 300, 'subsample': 0.8}",0.2857142857142857,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.5,0.6666666666666666,0.4,0.8,0.3985714285714286,0.29603617171890734,42
0.48345398902893066,0.12111852366310856,0.014255452156066894,0.00339329128593695,0.8,0.01,4,300,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 300, 'subsample': 0.9}",0.2857142857142857,0.0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.5,0.6666666666666666,0.4,1.0,0.4519047619047619,0.29898126349048587,12
0.2091209650039673,0.04551478303374519,0.012673521041870117,0.002806310013302588,0.8,0.01,6,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.8}",0.2857142857142857,0.0,0.0,0.5,0.0,0.6666666666666666,0.5,0.4,0.0,1.0,0.3352380952380952,0.32591889980745314,70
0.16332101821899414,0.007432270143968609,0.010240602493286132,0.0009119074804823884,0.8,0.01,6,100,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.9}",0.2857142857142857,0.0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.5,0.6666666666666666,0.0,1.0,0.4119047619047619,0.32854554763494864,32
