mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.18069734573364257,0.02673212440999696,0.015559506416320801,0.0012780386515755656,0.8,0.01,3,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",0.5,0.4,0.0,0.5,0.6666666666666666,0.6666666666666666,0.5,1.0,0.8,0.4,0.5433333333333332,0.254318260802833,12
0.16807911396026612,0.011373441433792836,0.015849828720092773,0.0009264857941610186,0.8,0.01,3,100,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.9}",0.4,0.4,0.0,0.8,0.6666666666666666,0.6666666666666666,0.8,0.6666666666666666,0.8,0.4,0.56,0.24440403706431146,3
0.4705033302307129,0.01924805580982131,0.015578341484069825,0.0005894432907626142,0.8,0.01,3,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.8}",0.4,0.0,0.0,0.5,0.6666666666666666,0.5714285714285714,0.5,1.0,0.8,0.4,0.48380952380952386,0.29837199992649455,65
0.49133374691009524,0.06514251770168515,0.016919541358947753,0.00704537418052196,0.8,0.01,3,300,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.9}",0.4,0.0,0.0,0.5,0.6666666666666666,0.5714285714285714,0.8,1.0,0.8,0.4,0.5138095238095238,0.3132048513538138,41
0.14809484481811525,0.04605716148870562,0.011804676055908203,0.0030325897017597727,0.8,0.01,4,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 100, 'subsample': 0.8}",0.5,0.0,0.0,0.5,0.6666666666666666,0.8,0.8,1.0,0.8,0.4,0.5466666666666666,0.3218695387886216,8
0.11717813014984131,0.013277913605403277,0.009840583801269532,0.0009481780588729869,0.8,0.01,4,100,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 100, 'subsample': 0.9}",0.4,0.0,0.0,0.8,0.6666666666666666,0.8,0.8,0.6666666666666666,0.8,0.4,0.5333333333333334,0.3040467800264368,21
0.33891797065734863,0.028553754055662586,0.01017920970916748,0.0009942805312776167,0.8,0.01,4,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 300, 'subsample': 0.8}",0.4,0.0,0.0,0.5,0.6666666666666666,0.6666666666666666,0.5,1.0,0.8,0.4,0.49333333333333335,0.3025080347876914,60
0.3576511859893799,0.026149491356883155,0.01085522174835205,0.0007983587611794282,0.8,0.01,4,300,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 300, 'subsample': 0.9}",0.4,0.0,0.0,0.5,0.6666666666666666,0.6666666666666666,0.8,1.0,0.8,0.4,0.5233333333333333,0.3162453337380824,27
0.1516406297683716,0.0052435777994467485,0.010338807106018066,0.000916913272780111,0.8,0.01,6,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.8}",0.5,0.0,0.0,0.5,0.6666666666666666,0.8,0.8,1.0,0.8,0.4,0.5466666666666666,0.3218695387886216,8
0.15941805839538575,0.007539084097520526,0.010419368743896484,0.0006484366397911879,0.8,0.01,6,100,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.9}",0.4,0.0,0.0,0.5,0.6666666666666666,0.8,0.8,0.6666666666666666,0.8,0.4,0.5033333333333334,0.2907652737939048,56
