mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.32221202850341796,0.05956447433971616,0.031052637100219726,0.005654770189304324,,1,100,"{'max_depth': None, 'min_samples_leaf': 1, 'n_estimators': 100}",0.4,0.5714285714285714,0.25,0.3333333333333333,0.3333333333333333,0.75,0.4,0.0,0.6666666666666666,0.0,0.37047619047619046,0.23783843293590273,20
0.9179932594299316,0.09652929663067027,0.08143105506896972,0.01558905424138957,,1,300,"{'max_depth': None, 'min_samples_leaf': 1, 'n_estimators': 300}",0.6666666666666666,0.75,0.25,0.2857142857142857,0.3333333333333333,0.75,0.0,0.0,0.6666666666666666,0.0,0.3702380952380952,0.29972824047892044,21
1.4621896743774414,0.1728665536918389,0.11287884712219239,0.018764124950255683,,1,500,"{'max_depth': None, 'min_samples_leaf': 1, 'n_estimators': 500}",0.6666666666666666,0.75,0.4444444444444444,0.2857142857142857,0.3333333333333333,0.75,0.0,0.0,0.6666666666666666,0.0,0.3896825396825397,0.2975968245671338,11
0.3066307544708252,0.043472633274135086,0.028117680549621583,0.005529579416121652,,2,100,"{'max_depth': None, 'min_samples_leaf': 2, 'n_estimators': 100}",0.4,0.75,0.25,0.2857142857142857,0.2857142857142857,0.75,0.4,0.0,0.6666666666666666,0.3333333333333333,0.4121428571428571,0.22971798247834865,6
0.8718478441238403,0.09464889038377465,0.07852134704589844,0.022127551866439756,,2,300,"{'max_depth': None, 'min_samples_leaf': 2, 'n_estimators': 300}",0.5714285714285714,0.75,0.25,0.2857142857142857,0.2857142857142857,0.75,0.0,0.0,0.6666666666666666,0.0,0.3559523809523809,0.2923558427251116,24
1.515814447402954,0.17884422939301944,0.11964340209960937,0.021436515010315103,,2,500,"{'max_depth': None, 'min_samples_leaf': 2, 'n_estimators': 500}",0.3333333333333333,0.75,0.4444444444444444,0.2857142857142857,0.2857142857142857,0.75,0.0,0.0,0.6666666666666666,0.0,0.35158730158730156,0.2837631793417063,26
0.25532941818237304,0.03525481135847889,0.027515411376953125,0.0055487679105036165,,4,100,"{'max_depth': None, 'min_samples_leaf': 4, 'n_estimators': 100}",0.5714285714285714,0.6666666666666666,0.5,0.2857142857142857,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6666666666666666,0.3333333333333333,0.4023809523809524,0.24384718831096971,8
1.04206280708313,0.26700197594167296,0.08763339519500732,0.03358399464217343,,4,300,"{'max_depth': None, 'min_samples_leaf': 4, 'n_estimators': 300}",0.5,0.6666666666666666,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.75,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3773809523809524,0.251641436767502,16
1.541276454925537,0.1757595167182582,0.1318588972091675,0.024857257705891353,,4,500,"{'max_depth': None, 'min_samples_leaf': 4, 'n_estimators': 500}",0.5,0.6666666666666666,0.4444444444444444,0.2857142857142857,0.2857142857142857,0.75,0.4,0.0,0.6666666666666666,0.3333333333333333,0.4332539682539682,0.21358983127524458,1
0.33636131286621096,0.042019479919446996,0.036168599128723146,0.008234964461038434,5,1,100,"{'max_depth': 5, 'min_samples_leaf': 1, 'n_estimators': 100}",0.6666666666666666,0.75,0.25,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.4,0.0,0.8,0.0,0.41999999999999993,0.27786887395156573,5
1.3835319042205811,0.504419032594869,0.10602355003356934,0.03639898288789403,5,1,300,"{'max_depth': 5, 'min_samples_leaf': 1, 'n_estimators': 300}",0.6666666666666666,0.75,0.25,0.2857142857142857,0.3333333333333333,0.75,0.4,0.0,0.8,0.0,0.4235714285714286,0.28819449293773325,3
1.9638206243515015,0.42787081866006876,0.153733491897583,0.05185833490636219,5,1,500,"{'max_depth': 5, 'min_samples_leaf': 1, 'n_estimators': 500}",0.6666666666666666,0.6666666666666666,0.4444444444444444,0.2857142857142857,0.3333333333333333,0.75,0.4,0.0,0.6666666666666666,0.0,0.42134920634920636,0.25898965708926275,4
0.5287004709243774,0.24279844199375125,0.06273121833801269,0.04209784011231459,5,2,100,"{'max_depth': 5, 'min_samples_leaf': 2, 'n_estimators': 100}",0.4,0.75,0.25,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6666666666666666,0.3333333333333333,0.37333333333333335,0.2476781065101323,19
1.2661258697509765,0.38021390884089024,0.09539387226104737,0.03122696857806505,5,2,300,"{'max_depth': 5, 'min_samples_leaf': 2, 'n_estimators': 300}",0.6666666666666666,0.75,0.25,0.2857142857142857,0.3333333333333333,0.75,0.0,0.0,0.6666666666666666,0.0,0.3702380952380952,0.29972824047892044,21
1.4656928062438965,0.16396629912324198,0.1295315980911255,0.03083299842320809,5,2,500,"{'max_depth': 5, 'min_samples_leaf': 2, 'n_estimators': 500}",0.6666666666666666,0.75,0.4444444444444444,0.2857142857142857,0.3333333333333333,0.75,0.0,0.0,0.6666666666666666,0.0,0.3896825396825397,0.2975968245671338,11
0.3210937023162842,0.03485881952745706,0.04079194068908691,0.026491124126377965,5,4,100,"{'max_depth': 5, 'min_samples_leaf': 4, 'n_estimators': 100}",0.3333333333333333,0.6666666666666666,0.5,0.2857142857142857,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6666666666666666,0.3333333333333333,0.37857142857142856,0.23772590402010646,15
0.8950591325759888,0.08589133077992998,0.07500088214874268,0.022168672845621788,5,4,300,"{'max_depth': 5, 'min_samples_leaf': 4, 'n_estimators': 300}",0.5,0.6666666666666666,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.75,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3773809523809524,0.251641436767502,16
1.431571626663208,0.08010072643424065,0.10946552753448487,0.011278924808443001,5,4,500,"{'max_depth': 5, 'min_samples_leaf': 4, 'n_estimators': 500}",0.5,0.6666666666666666,0.4444444444444444,0.2857142857142857,0.2857142857142857,0.75,0.0,0.0,0.6666666666666666,0.3333333333333333,0.39325396825396824,0.250361605452004,10
0.2678300619125366,0.017905318234619178,0.027803707122802734,0.004210025576018913,10,1,100,"{'max_depth': 10, 'min_samples_leaf': 1, 'n_estimators': 100}",0.4,0.75,0.25,0.3333333333333333,0.3333333333333333,0.75,0.4,0.0,0.6666666666666666,0.0,0.3883333333333333,0.2580966657841377,14
0.582379961013794,0.26601386093565027,0.05532042980194092,0.04196167661494098,10,1,300,"{'max_depth': 10, 'min_samples_leaf': 1, 'n_estimators': 300}",0.6666666666666666,0.75,0.25,0.2857142857142857,0.3333333333333333,0.75,0.0,0.0,0.6666666666666666,0.0,0.3702380952380952,0.29972824047892044,21
0.6963841915130615,0.07191762155448654,0.0519395112991333,0.008882958321342149,10,1,500,"{'max_depth': 10, 'min_samples_leaf': 1, 'n_estimators': 500}",0.6666666666666666,0.75,0.4444444444444444,0.2857142857142857,0.3333333333333333,0.75,0.0,0.0,0.6666666666666666,0.0,0.3896825396825397,0.2975968245671338,11
0.1324324369430542,0.014676345037599526,0.014087033271789551,0.003193265944495324,10,2,100,"{'max_depth': 10, 'min_samples_leaf': 2, 'n_estimators': 100}",0.4,0.75,0.25,0.2857142857142857,0.2857142857142857,0.75,0.4,0.0,0.6666666666666666,0.3333333333333333,0.4121428571428571,0.22971798247834865,6
0.43388321399688723,0.030145457536756022,0.03448102474212646,0.004616517540443057,10,2,300,"{'max_depth': 10, 'min_samples_leaf': 2, 'n_estimators': 300}",0.5714285714285714,0.75,0.25,0.2857142857142857,0.2857142857142857,0.75,0.0,0.0,0.6666666666666666,0.0,0.3559523809523809,0.2923558427251116,24
0.7323748826980591,0.05563464630627613,0.05773158073425293,0.007286277041302548,10,2,500,"{'max_depth': 10, 'min_samples_leaf': 2, 'n_estimators': 500}",0.3333333333333333,0.75,0.4444444444444444,0.2857142857142857,0.2857142857142857,0.75,0.0,0.0,0.6666666666666666,0.0,0.35158730158730156,0.2837631793417063,26
0.151015567779541,0.0192310239699134,0.014346146583557129,0.0021268410146551,10,4,100,"{'max_depth': 10, 'min_samples_leaf': 4, 'n_estimators': 100}",0.5714285714285714,0.6666666666666666,0.5,0.2857142857142857,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6666666666666666,0.3333333333333333,0.4023809523809524,0.24384718831096971,8
0.4109697103500366,0.019714713854984026,0.03313510417938233,0.005351638748537611,10,4,300,"{'max_depth': 10, 'min_samples_leaf': 4, 'n_estimators': 300}",0.5,0.6666666666666666,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.75,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3773809523809524,0.251641436767502,16
