mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.0711674690246582,0.007692565369669607,0.00538029670715332,0.006657568276525497,,1,100,"{'max_depth': None, 'min_samples_leaf': 1, 'n_estimators': 100}",0.6666666666666666,0.8,0.0,0.8,0.6666666666666666,0.5,0.5,0.0,0.6666666666666666,0.6666666666666666,0.5266666666666666,0.27999999999999997,25
0.20259437561035157,0.0028228376766938046,0.016146373748779298,0.0016087005348703841,,1,300,"{'max_depth': None, 'min_samples_leaf': 1, 'n_estimators': 300}",0.6666666666666666,1.0,0.5,0.5,0.6666666666666666,0.5,0.5,0.0,0.6666666666666666,0.6666666666666666,0.5666666666666667,0.23804761428476165,12
0.34700498580932615,0.03614183391366043,0.02790389060974121,0.005553689891105708,,1,500,"{'max_depth': None, 'min_samples_leaf': 1, 'n_estimators': 500}",0.6666666666666666,1.0,0.5,0.5,0.6666666666666666,0.8,0.5,0.0,0.6666666666666666,0.6666666666666666,0.5966666666666667,0.24650895859312427,7
0.06933825016021729,0.00666156400512921,0.005376172065734863,0.00617279536511946,,2,100,"{'max_depth': None, 'min_samples_leaf': 2, 'n_estimators': 100}",1.0,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.0,0.6666666666666666,0.6666666666666666,0.5666666666666667,0.23804761428476165,12
0.19981057643890382,0.008218031672592822,0.015596413612365722,0.0010418384256478412,,2,300,"{'max_depth': None, 'min_samples_leaf': 2, 'n_estimators': 300}",1.0,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.0,0.6666666666666666,0.6666666666666666,0.5666666666666667,0.23804761428476165,12
0.32711837291717527,0.004098770885196826,0.028378009796142578,0.008182979063495502,,2,500,"{'max_depth': None, 'min_samples_leaf': 2, 'n_estimators': 500}",0.6666666666666666,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.0,0.6666666666666666,0.6666666666666666,0.5333333333333334,0.19436506316150998,22
0.06667196750640869,0.0077577098022069595,0.00797579288482666,0.00649382399180776,,4,100,"{'max_depth': None, 'min_samples_leaf': 4, 'n_estimators': 100}",1.0,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.6666666666666666,0.6,0.1527525231651947,4
0.19696812629699706,0.009586658412412425,0.013505244255065918,0.005382860709386382,,4,300,"{'max_depth': None, 'min_samples_leaf': 4, 'n_estimators': 300}",1.0,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.4,0.6666666666666666,0.6666666666666666,0.6066666666666667,0.16041612554021284,1
0.3430412769317627,0.038302962652079144,0.033470964431762694,0.010440118957759148,,4,500,"{'max_depth': None, 'min_samples_leaf': 4, 'n_estimators': 500}",0.8,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.4,0.5,0.6666666666666666,0.5700000000000001,0.11590225767142473,9
0.06684703826904297,0.007993326814662914,0.011297512054443359,0.00805774100046845,5,1,100,"{'max_depth': 5, 'min_samples_leaf': 1, 'n_estimators': 100}",0.8,0.5714285714285714,0.5,0.5,0.5,0.4,0.5,0.0,0.6666666666666666,0.6666666666666666,0.5104761904761905,0.20237591030133698,27
0.23204801082611085,0.020864724294361734,0.01705172061920166,0.004778053774316329,5,1,300,"{'max_depth': 5, 'min_samples_leaf': 1, 'n_estimators': 300}",0.6666666666666666,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5,0.5,0.0,0.6666666666666666,0.6666666666666666,0.5333333333333333,0.19436506316151,24
0.3608577251434326,0.007048416868196536,0.028751230239868163,0.004968422485307897,5,1,500,"{'max_depth': 5, 'min_samples_leaf': 1, 'n_estimators': 500}",0.6666666666666666,0.6666666666666666,0.5,0.5,0.6666666666666666,0.8,0.5,0.0,0.6666666666666666,0.6666666666666666,0.5633333333333334,0.20947023124486636,20
0.07386202812194824,0.0073992238521626875,0.004871249198913574,0.004523120801478675,5,2,100,"{'max_depth': 5, 'min_samples_leaf': 2, 'n_estimators': 100}",1.0,0.5,0.5,0.5,0.5,0.6666666666666666,0.5,0.0,0.6666666666666666,0.6666666666666666,0.55,0.23629078131263043,21
0.20400688648223878,0.01037497881136191,0.02144136428833008,0.006833956922102323,5,2,300,"{'max_depth': 5, 'min_samples_leaf': 2, 'n_estimators': 300}",1.0,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.0,0.6666666666666666,0.6666666666666666,0.5666666666666667,0.23804761428476165,12
0.3588810205459595,0.011055960029619952,0.02857656478881836,0.006798654620029499,5,2,500,"{'max_depth': 5, 'min_samples_leaf': 2, 'n_estimators': 500}",1.0,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.0,0.6666666666666666,0.6666666666666666,0.5666666666666667,0.23804761428476165,12
0.07324099540710449,0.006738138816204258,0.007778429985046386,0.0067400987218683315,5,4,100,"{'max_depth': 5, 'min_samples_leaf': 4, 'n_estimators': 100}",1.0,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.6666666666666666,0.6,0.1527525231651947,4
0.22391791343688966,0.010119455662815505,0.019831919670104982,0.008262264376597094,5,4,300,"{'max_depth': 5, 'min_samples_leaf': 4, 'n_estimators': 300}",1.0,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.4,0.6666666666666666,0.6666666666666666,0.6066666666666667,0.16041612554021284,1
0.40928144454956056,0.025700263354081616,0.032743000984191896,0.003230910885964183,5,4,500,"{'max_depth': 5, 'min_samples_leaf': 4, 'n_estimators': 500}",0.8,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.4,0.5,0.6666666666666666,0.5700000000000001,0.11590225767142473,9
0.08102998733520508,0.006477216108562542,0.010710740089416504,0.006510106130028626,10,1,100,"{'max_depth': 10, 'min_samples_leaf': 1, 'n_estimators': 100}",0.6666666666666666,0.8,0.0,0.8,0.6666666666666666,0.5,0.5,0.0,0.6666666666666666,0.6666666666666666,0.5266666666666666,0.27999999999999997,25
0.28287694454193113,0.02159914709082924,0.025527596473693848,0.005177719407649796,10,1,300,"{'max_depth': 10, 'min_samples_leaf': 1, 'n_estimators': 300}",0.6666666666666666,1.0,0.5,0.5,0.6666666666666666,0.5,0.5,0.0,0.6666666666666666,0.6666666666666666,0.5666666666666667,0.23804761428476165,12
0.3909658908843994,0.01921566106227053,0.031006574630737305,0.007743220961876705,10,1,500,"{'max_depth': 10, 'min_samples_leaf': 1, 'n_estimators': 500}",0.6666666666666666,1.0,0.5,0.5,0.6666666666666666,0.8,0.5,0.0,0.6666666666666666,0.6666666666666666,0.5966666666666667,0.24650895859312427,7
0.08761343955993653,0.006623878572055818,0.007938671112060546,0.0051290173837294645,10,2,100,"{'max_depth': 10, 'min_samples_leaf': 2, 'n_estimators': 100}",1.0,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.0,0.6666666666666666,0.6666666666666666,0.5666666666666667,0.23804761428476165,12
0.2648674488067627,0.0371250576412618,0.019547247886657716,0.004720100784702702,10,2,300,"{'max_depth': 10, 'min_samples_leaf': 2, 'n_estimators': 300}",1.0,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.0,0.6666666666666666,0.6666666666666666,0.5666666666666667,0.23804761428476165,12
0.3429407596588135,0.014876233230813628,0.02914893627166748,0.007141980763697607,10,2,500,"{'max_depth': 10, 'min_samples_leaf': 2, 'n_estimators': 500}",0.6666666666666666,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.0,0.6666666666666666,0.6666666666666666,0.5333333333333334,0.19436506316150998,22
0.06914768218994141,0.008129819118036842,0.005188798904418946,0.006428884156385953,10,4,100,"{'max_depth': 10, 'min_samples_leaf': 4, 'n_estimators': 100}",1.0,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.6666666666666666,0.6,0.1527525231651947,4
0.19849662780761718,0.008795890965113127,0.018685674667358397,0.005618827795477697,10,4,300,"{'max_depth': 10, 'min_samples_leaf': 4, 'n_estimators': 300}",1.0,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.4,0.6666666666666666,0.6666666666666666,0.6066666666666667,0.16041612554021284,1
0.3703202486038208,0.04504562210941971,0.029992198944091795,0.012878230198714046,10,4,500,"{'max_depth': 10, 'min_samples_leaf': 4, 'n_estimators': 500}",0.8,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.4,0.5,0.6666666666666666,0.5700000000000001,0.11590225767142473,9
